Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y2000;Y2001;Y2002;Y2003;Y2004;Y2005;Y2006;Y2007;Y2008;Y2009;Y2010;Y2011;Y2012;Y2013;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;Y2024
108;'398;Kazakhstan;237;'2161;Soya bean oil;5610;Import quantity;t;1945.000000;2553.000000;6435.000000;179.000000;1325.000000;3.000000;2.000000;0.000000;1181.000000;0.000000;437.000000;53.000000;2352.000000;8.000000;670.270000;5433.170000;1344.750000;6489.230000;1141.530000;84.450000;55.220000;1715.100000;344.270000;178.170000;172.670000
108;'398;Kazakhstan;237;'2161;Soya bean oil;5622;Import value;1000 USD;1021.000000;841.000000;2455.000000;56.000000;500.000000;2.000000;2.000000;0.000000;591.000000;1.000000;320.000000;87.000000;2409.000000;19.000000;423.000000;3700.000000;1781.000000;4884.000000;868.000000;204.000000;69.000000;2270.000000;687.000000;372.000000;337.000000
108;'398;Kazakhstan;237;'2161;Soya bean oil;5910;Export quantity;t;0.000000;14.000000;14.000000;0.000000;177.000000;189.000000;1207.000000;3128.000000;26.000000;363.000000;800.000000;1965.000000;5382.000000;5128.000000;5139.190000;6045.630000;5703.860000;17911.900000;16136.610000;9366.270000;18491.160000;7790.860000;10619.900000;12879.170000;19334.740000
108;'398;Kazakhstan;237;'2161;Soya bean oil;5922;Export value;1000 USD;0.000000;11.000000;11.000000;0.000000;109.000000;117.000000;947.000000;2801.000000;21.000000;320.000000;900.000000;2572.000000;6230.000000;6080.000000;4987.000000;5751.000000;5013.000000;14350.000000;11461.000000;6809.000000;14189.000000;9901.000000;11508.000000;10177.000000;15358.000000
108;'398;Kazakhstan;236;'0141;Soya beans;5610;Import quantity;t;29.000000;17.000000;17.000000;270.000000;22.000000;16080.000000;6951.000000;47277.000000;510.000000;4145.000000;2200.000000;410.000000;498.000000;5539.000000;4194.170000;5244.030000;6762.160000;7736.010000;4613.850000;41412.990000;22674.520000;33882.950000;35105.420000;58384.140000;71438.820000
108;'398;Kazakhstan;236;'0141;Soya beans;5622;Import value;1000 USD;10.000000;6.000000;11.000000;167.000000;35.000000;5682.000000;2091.000000;14250.000000;225.000000;1804.000000;1800.000000;450.000000;467.000000;3926.000000;2107.000000;2689.000000;3104.000000;1732.000000;2184.000000;17006.000000;9734.000000;20575.000000;23447.000000;26215.000000;29414.000000
108;'398;Kazakhstan;236;'0141;Soya beans;5910;Export quantity;t;45.000000;20.000000;0.000000;1235.000000;2403.000000;715.000000;1382.000000;2665.000000;4595.000000;3883.000000;4557.000000;6449.000000;22291.000000;20416.000000;19940.150000;15703.730000;16057.720000;17653.520000;33193.540000;33235.160000;43349.050000;21574.170000;41898.060000;46119.980000;40478.550000
108;'398;Kazakhstan;236;'0141;Soya beans;5922;Export value;1000 USD;8.000000;5.000000;0.000000;319.000000;698.000000;212.000000;408.000000;758.000000;1439.000000;1344.000000;2028.000000;2172.000000;9066.000000;9427.000000;10801.000000;7055.000000;8158.000000;7209.000000;15059.000000;15421.000000;21517.000000;15804.000000;29858.000000;23046.000000;15819.000000
108;'398;Kazakhstan;239;'23995.01;Soya sauce;5610;Import quantity;t;35.000000;88.000000;182.000000;180.000000;192.000000;314.000000;223.000000;567.000000;1168.000000;1249.000000;1047.000000;1279.000000;1578.000000;1596.000000;2104.780000;1576.780000;1796.440000;2148.520000;2557.540000;2609.970000;2223.720000;2245.170000;2809.890000;2964.330000;3400.580000
108;'398;Kazakhstan;239;'23995.01;Soya sauce;5622;Import value;1000 USD;11.000000;41.000000;122.000000;119.000000;164.000000;264.000000;182.000000;397.000000;624.000000;544.000000;1137.000000;917.000000;1241.000000;1326.000000;1767.000000;1165.000000;1412.000000;1570.000000;1914.000000;1494.000000;1834.000000;1994.000000;2714.000000;2785.000000;3029.000000
108;'398;Kazakhstan;239;'23995.01;Soya sauce;5910;Export quantity;t;2.000000;0.000000;0.000000;6.000000;6.000000;1.000000;0.000000;0.000000;4.000000;1.000000;0.000000;0.000000;0.000000;0.000000;3.390000;7.070000;22.700000;53.970000;153.790000;109.240000;165.250000;164.120000;264.160000;250.940000;452.100000
108;'398;Kazakhstan;239;'23995.01;Soya sauce;5922;Export value;1000 USD;2.000000;0.000000;0.000000;6.000000;6.000000;1.000000;1.000000;0.000000;5.000000;1.000000;0.000000;0.000000;0.000000;0.000000;5.000000;11.000000;39.000000;76.000000;115.000000;88.000000;132.000000;160.000000;337.000000;306.000000;458.000000
108;'398;Kazakhstan;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;1737.900000;963.400000;1871.200000;4741.500000;5393.300000;5967.700000;17143.100000;21979.000000;14423.100000;7010.500000;12671.500000;14888.400000;24752.900000;27660.000000;20911.900000;18484.660000;10733.690000;17768.320000;17297.790000;28634.540000;26229.130000;21709.870000;7669.850000;12894.050000;14253.860000
108;'398;Kazakhstan;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;2424.000000;1377.000000;1825.000000;3665.000000;4437.000000;6736.000000;15769.000000;24579.000000;19708.000000;10581.000000;22307.000000;36398.000000;64835.000000;69343.000000;43361.880000;36849.770000;20450.630000;43220.700000;45311.360000;82091.260000;77111.740000;67696.030000;29115.820000;41593.190000;48265.040000
108;'398;Kazakhstan;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;311.000000;1733.300000;665.100000;46.200000;48.200000;116.000000;21.300000;0.000000;400.000000;23.200000;26.500000;19.000000;0.000000;266.000000;2716.380000;2037.060000;1663.360000;977.870000;4932.030000;6174.990000;10136.230000;7904.280000;18357.250000;15834.270000;22366.100000
108;'398;Kazakhstan;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;265.000000;2109.000000;710.000000;51.000000;52.000000;192.000000;39.000000;0.000000;1270.000000;87.000000;117.000000;131.000000;1.000000;1303.000000;10005.500000;6648.620000;4820.950000;3288.530000;15360.930000;22294.260000;31332.720000;31922.150000;84222.870000;77350.320000;93963.610000
114;'404;Kenya;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;0.000000;56.000000;0.000000;86.000000;103.000000;59.000000;95.000000;36.000000;98.000000;115.000000;59.000000;213.000000;211.000000;133.000000;515.140000;259.720000;117.610000;258.120000;216.210000;146.550000;189.900000;165.660000;0.870000;0.620000;109.950000
114;'404;Kenya;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;0.000000;122.000000;0.000000;171.000000;209.000000;66.000000;146.000000;109.000000;63.000000;151.000000;92.000000;900.000000;1142.000000;108.000000;1992.000000;1134.000000;147.000000;485.000000;301.000000;316.000000;281.000000;302.000000;6.000000;5.000000;474.000000
114;'404;Kenya;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;0.000000;4.000000;0.000000;10.000000;0.000000;0.000000;0.000000;0.000000;2.000000;5.000000;0.000000;0.000000;2.000000;4.000000;0.880000;0.500000;6.830000;0.510000;0.270000;0.780000;1.140000;1.650000;0.770000;0.810000;2.000000
114;'404;Kenya;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;0.000000;7.000000;0.000000;17.000000;3.000000;1.000000;1.000000;2.000000;12.000000;30.000000;0.000000;0.000000;6.000000;9.000000;7.000000;2.000000;26.000000;1.000000;1.000000;3.000000;3.000000;13.000000;2.000000;3.000000;0.000000
114;'404;Kenya;257;'2165;Palm oil;5610;Import quantity;t;216417.900000;354851.000000;336686.000000;289575.000000;169227.000000;372310.000000;450788.000000;415970.000000;415761.000000;487062.000000;536572.000000;165702.000000;196832.000000;593882.000000;274095.900000;320686.140000;694895.510000;768379.690000;764062.740000;915834.480000;1142637.520000;838252.940000;783326.060000;847903.770000;874758.000000
114;'404;Kenya;257;'2165;Palm oil;5622;Import value;1000 USD;81544.000000;109405.000000;147612.000000;143313.000000;90328.000000;168222.000000;216116.000000;314210.000000;462145.000000;332332.000000;452821.000000;206260.000000;198946.000000;518819.000000;253136.000000;229558.000000;475326.000000;587694.000000;505422.000000;521172.000000;829605.000000;990743.000000;1084252.000000;833716.000000;905118.000000
114;'404;Kenya;257;'2165;Palm oil;5910;Export quantity;t;947.000000;3865.000000;1559.000000;32639.000000;32791.000000;31372.000000;33732.000000;34565.000000;35877.000000;44625.000000;69790.000000;9727.000000;9091.000000;48015.000000;43920.000000;38169.000000;62452.000000;61973.430000;94426.530000;138369.710000;155349.650000;110521.720000;121259.370000;92747.950000;88498.000000
114;'404;Kenya;257;'2165;Palm oil;5922;Export value;1000 USD;680.000000;2349.000000;503.000000;21881.000000;24856.000000;22721.000000;25283.000000;37192.000000;52400.000000;47270.000000;83611.000000;12003.000000;11107.000000;62268.000000;53330.000000;38419.000000;62437.000000;51130.000000;65469.000000;83786.000000;115504.000000;130618.000000;149258.000000;106421.000000;105931.000000
114;'404;Kenya;237;'2161;Soya bean oil;5610;Import quantity;t;9054.000000;14386.000000;9051.000000;22971.000000;4929.000000;3523.000000;6648.000000;7258.000000;10194.000000;100.000000;482.000000;4422.000000;654.000000;2256.000000;299.000000;2177.000000;2203.200000;2635.960000;3238.370000;7922.930000;5992.670000;5794.220000;3470.810000;15148.490000;4370.800000
114;'404;Kenya;237;'2161;Soya bean oil;5622;Import value;1000 USD;3287.000000;5346.000000;3880.000000;12893.000000;2659.000000;1135.000000;4627.000000;6618.000000;13968.000000;150.000000;549.000000;7803.000000;1088.000000;2875.000000;435.000000;3292.000000;2079.000000;2930.000000;3152.000000;10004.000000;6751.000000;8303.000000;6234.000000;34172.000000;5587.000000
114;'404;Kenya;237;'2161;Soya bean oil;5910;Export quantity;t;1246.000000;3801.000000;6457.000000;7609.000000;5202.000000;3798.000000;2135.000000;3339.000000;2206.000000;1222.000000;904.000000;1970.000000;743.000000;706.000000;571.000000;294.000000;273.000000;154.910000;34.150000;249.520000;490.650000;149.410000;502.620000;820.350000;0.100000
114;'404;Kenya;237;'2161;Soya bean oil;5922;Export value;1000 USD;918.000000;2181.000000;5145.000000;9559.000000;4553.000000;3366.000000;1926.000000;3897.000000;3767.000000;1677.000000;1305.000000;2754.000000;1346.000000;1351.000000;1094.000000;532.000000;455.000000;246.000000;43.000000;226.000000;411.000000;192.000000;983.000000;1383.000000;0.000000
114;'404;Kenya;236;'0141;Soya beans;5610;Import quantity;t;3553.000000;3137.000000;1528.000000;2645.000000;4963.000000;5147.000000;8261.000000;6234.000000;8481.000000;20019.000000;15778.000000;5613.000000;1926.000000;6346.000000;6655.730000;11839.630000;5000.000000;3902.570000;1146.060000;23775.800000;23335.620000;1750.490000;1482.060000;1122.220000;8229.540000
114;'404;Kenya;236;'0141;Soya beans;5622;Import value;1000 USD;956.000000;508.000000;188.000000;301.000000;1801.000000;2743.000000;2753.000000;1818.000000;3395.000000;8461.000000;4814.000000;4264.000000;628.000000;1962.000000;4951.000000;4702.000000;2000.000000;1562.000000;373.000000;9646.000000;10135.000000;883.000000;505.000000;288.000000;5246.000000
114;'404;Kenya;236;'0141;Soya beans;5910;Export quantity;t;0.000000;671.000000;585.000000;1296.000000;788.000000;916.000000;6315.000000;4221.000000;1594.000000;1500.000000;87.000000;87.000000;173.000000;145.000000;21.930000;244.760000;168.910000;11.550000;622.270000;61.220000;1.380000;302.590000;3.260000;22.610000;0.380000
114;'404;Kenya;236;'0141;Soya beans;5922;Export value;1000 USD;0.000000;231.000000;167.000000;431.000000;414.000000;350.000000;3344.000000;2143.000000;1384.000000;1460.000000;39.000000;39.000000;67.000000;50.000000;34.000000;152.000000;117.000000;2.000000;425.000000;57.000000;1.000000;384.000000;6.000000;15.000000;1.000000
114;'404;Kenya;240;'23995.02;Soya paste;5610;Import quantity;t;;;;;;;;;;;;;;;;;;;;;;;;;0.120000
114;'404;Kenya;240;'23995.02;Soya paste;5622;Import value;1000 USD;;;;;;;;;;;;;;;;;;;;;;;;;0.000000
114;'404;Kenya;239;'23995.01;Soya sauce;5610;Import quantity;t;91.000000;152.000000;87.000000;104.000000;28.000000;120.000000;103.000000;269.000000;148.000000;208.000000;248.000000;243.000000;317.000000;412.000000;477.260000;460.150000;488.650000;603.080000;739.680000;951.950000;755.850000;1377.240000;1484.620000;1579.060000;1444.110000
114;'404;Kenya;239;'23995.01;Soya sauce;5622;Import value;1000 USD;174.000000;92.000000;48.000000;92.000000;23.000000;97.000000;73.000000;264.000000;142.000000;193.000000;246.000000;211.000000;347.000000;421.000000;462.000000;444.000000;484.000000;584.000000;735.000000;928.000000;793.000000;1488.000000;1246.000000;1279.000000;1384.000000
114;'404;Kenya;239;'23995.01;Soya sauce;5910;Export quantity;t;0.000000;3.000000;6.000000;11.000000;0.000000;12.000000;0.000000;59.000000;1.000000;15.000000;10.000000;5.000000;19.000000;1.000000;2.840000;;0.420000;0.790000;0.330000;0.140000;17.470000;5.530000;3.380000;0.790000;0.010000
114;'404;Kenya;239;'23995.01;Soya sauce;5922;Export value;1000 USD;0.000000;5.000000;4.000000;3.000000;1.000000;8.000000;0.000000;49.000000;4.000000;9.000000;10.000000;5.000000;44.000000;2.000000;1.000000;;2.000000;1.000000;1.000000;1.000000;28.000000;1.000000;7.000000;1.000000;0.000000
114;'404;Kenya;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;16.900000;52.000000;40.300000;97.900000;16.900000;3.900000;0.000000;0.000000;0.000000;1.300000;18.600000;21.200000;62.930000;2.300000;122.510000;239.420000;11.200000;29.330000;32.270000;43.850000;39.510000;85.210000;192.060000;56.550000;163.840000
114;'404;Kenya;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;36.000000;70.000000;66.000000;128.450000;19.000000;11.000000;0.000000;0.000000;2.000000;2.000000;34.000000;65.000000;266.540000;15.000000;762.410000;987.160000;81.550000;138.410000;111.910000;159.620000;180.030000;340.660000;583.110000;96.300000;896.330000
114;'404;Kenya;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;65.400000;113.100000;117.800000;160.300000;96.100000;150.100000;199.300000;559.000000;699.400000;346.600000;1051.200000;374.870000;685.830000;2144.500000;1236.760000;1028.470000;1657.110000;2077.820000;1755.290000;1263.090000;1164.120000;1468.130000;1796.050000;1412.710000;1543.980000
114;'404;Kenya;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;91.000000;192.000000;217.000000;437.000000;324.000000;537.000000;652.000000;1503.000000;2085.000000;1413.000000;3531.000000;1310.000000;1425.220000;7490.000000;4878.190000;3853.290000;6021.710000;6188.480000;6278.810000;5948.580000;4701.680000;5975.680000;8205.600000;7162.440000;6336.000000
83;'296;Kiribati;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;280.000000;340.000000;316.000000;455.000000;421.000000;629.000000;896.000000;1127.000000;500.000000;303.000000;336.000000;792.000000;574.000000;1608.000000;515.130000;266.260000;292.270000;396.950000;236.110000;168.950000;297.060000;518.200000;400.030000;300.300000;350.190000
83;'296;Kiribati;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;820.000000;870.000000;952.000000;1611.000000;1563.000000;3019.000000;2439.000000;3422.000000;1508.000000;1316.000000;1173.000000;2772.000000;1707.000000;5000.000000;2862.000000;1510.000000;2105.000000;2080.000000;1656.000000;945.000000;1583.000000;2977.000000;2990.000000;2359.000000;2542.000000
83;'296;Kiribati;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;;;;;;;;;;;;;;;;;0.110000;;;;;;;;
83;'296;Kiribati;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;2.000000;;;;;;;;
83;'296;Kiribati;257;'2165;Palm oil;5610;Import quantity;t;;;;;;17.000000;234.000000;13413.000000;4592.000000;158.000000;109.000000;139.000000;16.000000;405.000000;269.660000;388.130000;437.380000;1.320000;4.130000;1084.990000;;;665.940000;548.490000;516.830000
83;'296;Kiribati;257;'2165;Palm oil;5622;Import value;1000 USD;;;;;;18.000000;164.000000;9822.000000;6128.000000;170.000000;150.000000;220.000000;23.000000;539.000000;358.000000;0.000000;480.000000;2.000000;6.000000;704.000000;;;1712.000000;755.000000;686.000000
83;'296;Kiribati;237;'2161;Soya bean oil;5610;Import quantity;t;10.000000;10.000000;13.000000;7.000000;17.000000;85.000000;28.000000;16.000000;15.000000;57.000000;0.000000;0.000000;56.000000;23.000000;17.240000;59.690000;67.510000;37.610000;2.330000;9.730000;;0.430000;0.210000;4.030000;5.380000
83;'296;Kiribati;237;'2161;Soya bean oil;5622;Import value;1000 USD;11.000000;12.000000;15.000000;9.000000;34.000000;98.000000;24.000000;41.000000;16.000000;62.000000;0.000000;0.000000;94.000000;52.000000;77.000000;74.000000;85.000000;87.000000;5.000000;17.000000;;1.000000;1.000000;14.000000;6.000000
83;'296;Kiribati;236;'0141;Soya beans;5610;Import quantity;t;;;;;;;;;;;;;;;0.110000;0.520000;0.400000;0.780000;3.160000;1.000000;;0.610000;;;
83;'296;Kiribati;236;'0141;Soya beans;5622;Import value;1000 USD;;;;;;;;;;;;;;;3.000000;6.000000;7.000000;4.000000;9.000000;1.000000;;2.000000;;;
83;'296;Kiribati;239;'23995.01;Soya sauce;5610;Import quantity;t;130.000000;60.000000;201.000000;75.000000;83.000000;269.000000;131.000000;175.000000;155.000000;223.000000;59.000000;168.000000;111.000000;186.000000;188.570000;184.010000;300.550000;176.060000;139.360000;360.550000;541.710000;448.390000;572.960000;439.530000;555.270000
83;'296;Kiribati;239;'23995.01;Soya sauce;5622;Import value;1000 USD;70.000000;30.000000;96.000000;32.000000;43.000000;123.000000;66.000000;78.000000;54.000000;96.000000;25.000000;100.000000;100.000000;112.000000;204.000000;200.000000;361.000000;183.000000;133.000000;591.000000;281.000000;492.000000;843.000000;477.000000;540.000000
